CZAS	TEMP_SONDA	TEMP_POMIESZCZENIE	TEMP_ESP32	REG_VL	REG_Alarm_1	REG_Alarm_2	REG_Alarm_3	REG_HMI_D1_ERROR	REG_HMI_D2_ERROR	pusty	REG_HMI_D3_ERROR	REG_MaxDS_1	REG_MinDS_1	REG_MaxDS_2	REG_MinDS_2	REG_MaxDS_3	REG_MinDS_3	REG_IleCzujnikow	REG_Alarm_VL	REG_IleDetali	REG_VLMaxPomiar	REG_VLMinPomiar	REG_MaxAnalowgowyOdczyt	REG_MaxOdczytFiltr	REG_PrzekroczenieWartosc	REG_MaxAlarm
19:37:08	2956	2662	3312	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1788	127	159	0	
19:37:09	2956	2662	3312	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1458	203	160	0	
19:37:10	2956	2662	3312	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1439	222	160	0	
19:37:11	2956	2662	3312	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1824	163	160	0	
19:37:12	2956	2662	3312	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1706	45	161	0	
19:37:13	2956	2662	3312	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1936	275	161	0	
19:37:14	2956	2662	3306	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1598	63	161	0	
19:37:15	2956	2662	3306	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	0	1661	161	1	
19:37:16	2956	2668	3306	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1718	57	162	0	
19:37:17	2956	2662	3306	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1795	134	163	0	
19:37:18	2956	2668	3306	182	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1675	14	163	0	
19:37:19	2956	2662	3306	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1659	2	163	0	
19:37:20	2956	2662	3300	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1648	13	163	0	
19:37:21	2956	2662	3300	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1759	98	163	0	
19:37:23	2956	2662	3300	182	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1535	126	163	0	
19:37:24	2956	2662	3300	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1603	58	163	0	
19:37:25	2956	2662	3300	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1645	16	164	0	
19:37:26	2956	2662	3300	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1249	412	166	0	
19:37:27	2956	2662	3300	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1629	32	166	0	
19:37:28	2956	2662	3300	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1682	21	166	0	
19:37:29	2956	2662	3293	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	704	957	166	0	
19:37:30	2956	2662	3293	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1712	51	167	0	
19:37:31	2956	2662	3293	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1209	452	168	0	
19:37:32	2956	2662	3293	182	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1834	173	169	0	
19:37:33	2956	2668	3293	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1659	2	170	0	
19:37:34	2956	2662	3293	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1488	173	171	0	
19:37:35	2956	2662	3287	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1633	28	173	0	
19:37:36	2956	2662	3287	182	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1825	164	173	0	
19:37:37	2956	2662	3287	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	646	1015	173	0	
19:37:38	2956	2662	3287	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1654	7	173	0	
19:37:39	2956	2662	3287	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1314	347	173	0	
19:37:40	2956	2662	3281	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1807	146	173	0	
19:37:41	2956	2662	3281	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1831	170	174	0	
19:37:42	2956	2662	3281	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1610	51	174	0	
19:37:43	2962	2662	3281	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1714	53	174	0	
19:37:44	2956	2662	3281	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1472	189	174	0	
19:37:45	2956	2662	3281	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	0	1661	175	1	
19:37:46	2956	2668	3275	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1509	152	176	0	
19:37:48	2956	2668	3275	185	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1578	83	177	0	
19:37:49	2956	2662	3275	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1591	70	180	0	
19:37:50	2956	2662	3275	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1660	1	180	0	
19:37:51	2956	2668	3275	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1581	80	180	0	
19:37:52	2956	2662	3275	182	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1660	1	180	0	
19:37:53	2956	2662	3275	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	357	1304	180	0	
19:37:54	2956	2662	3268	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	2191	530	182	0	
19:37:55	2956	2662	3275	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1489	172	182	0	
19:37:56	2956	2662	3268	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1591	70	183	0	
19:37:57	2956	2668	3268	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	752	909	183	0	
19:37:58	2956	2662	3268	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1654	7	184	0	
19:37:59	2956	2662	3268	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1809	148	185	0	
19:38:00	2956	2662	3268	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1808	147	187	0	
19:38:01	2956	2662	3268	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1599	62	187	0	
19:38:02	2956	2662	3262	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1562	99	187	0	
19:38:03	2956	2662	3262	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1822	161	188	0	
19:38:04	2956	2662	3262	182	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1702	41	188	0	
19:38:05	2956	2662	3262	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1761	100	189	0	
19:38:06	2956	2662	3262	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1613	48	189	0	
19:38:07	2956	2662	3262	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1535	126	190	0	
19:38:08	2956	2662	3256	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	0	1661	191	1	
19:38:10	2956	2662	3256	183	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1878	217	191	0	
19:38:11	2956	2662	3256	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	0	1661	192	1	
19:38:12	2956	2662	3256	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	0	1661	193	1	
19:38:13	2956	2662	3250	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1643	18	193	0	
19:38:14	2956	2662	3256	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	990	671	193	0	
19:38:15	2956	2662	3250	184	0	0	0	0	0	0	0	2962	2750	2668	2506	4081	2306	3	0	1	203	178	1486	175	195	0	
